fromNode	toNode	weight	direction	fromAltName	toAltName
284695	84919	0.188559962429515	undirected	ZNF326	PPP1R15B
30836	84919	0.214826171978059	undirected	DNTTIP2	PPP1R15B
10390	84919	0.191265747141875	undirected	CEPT1	PPP1R15B
389	84919	0.170604595804487	undirected	RHOC	PPP1R15B
100996724	84919	0.178152729730188	undirected	PDE4DIPP2	PPP1R15B
51027	84919	0.199901010071419	undirected	BOLA1	PPP1R15B
51177	84919	0.173525876963515	undirected	PLEKHO1	PPP1R15B
5298	84919	0.177260835663201	undirected	PI4KB	PPP1R15B
81609	84919	0.181904123873649	undirected	SNX27	PPP1R15B
1945	84919	0.191391983884642	undirected	EFNA4	PPP1R15B
6016	84919	0.187325093086315	undirected	RIT1	PPP1R15B
9181	84919	0.181039673899661	undirected	ARHGEF2	PPP1R15B
9673	84919	0.18752582136063	undirected	SLC25A44	PPP1R15B
27	84919	0.185809373098488	undirected	ABL2	PPP1R15B
51278	84919	0.173914258051922	undirected	IER5	PPP1R15B
5743	84919	0.21935748705497	undirected	PTGS2	PPP1R15B
84919	9261	0.175583269969661	undirected	PPP1R15B	MAPKAPK2
205	5208	0.174477516191064	undirected	AK4	PFKFB2
84196	50486	0.178908755839553	undirected	USP48	G0S2
79693	50486	0.177724156687058	undirected	YRDC	G0S2
79647	50486	0.172744946080917	undirected	AKIRIN1	G0S2
1031	50486	0.192770709508329	undirected	CDKN2C	G0S2
476	50486	0.176545399425471	undirected	ATP1A1	G0S2
90874	50486	0.187565160644893	undirected	ZNF697	G0S2
30836	467	0.170885861565069	undirected	DNTTIP2	ATF3
84919	467	0.191424421240363	undirected	PPP1R15B	ATF3
84919	148362	0.18302452146683	undirected	PPP1R15B	BROX
84919	824	0.178086704408848	undirected	PPP1R15B	CAPN2
79647	7159	0.176429541175212	undirected	AKIRIN1	TP53BP2
8394	163859	0.172908262323844	undirected	PIP5K1A	SDE2
84919	163859	0.174524095184847	undirected	PPP1R15B	SDE2
54707	126731	0.171476787505892	undirected	GPN2	CCSAP
148327	126731	0.172018525940764	undirected	CREB3L4	CCSAP
79180	8564	0.17137994453285	undirected	EFHD2	KMO
80149	8564	0.198293076105408	undirected	ZC3H12A	KMO
5567	8564	0.189824823748878	undirected	PRKACB	KMO
148418	8564	0.171406403472046	undirected	SAMD13	KMO
117178	8564	0.173094006340268	undirected	SSX2IP	KMO
2135	8564	0.191952304270922	undirected	EXTL2	KMO
6884	8564	0.188916425414845	undirected	TAF13	KMO
51177	8564	0.174162562352378	undirected	PLEKHO1	KMO
6016	8564	0.170781489196008	undirected	RIT1	KMO
126731	8564	0.174483390808196	undirected	CCSAP	KMO
84938	1122	0.178812429868032	undirected	ATG4C	CHML
84919	1122	0.192880545141888	undirected	PPP1R15B	CHML
26155	23560	0.171143748414667	undirected	NOC2L	GTPBP4
26099	23560	0.180364245792769	undirected	SZRD1	GTPBP4
29889	23560	0.177928165453851	undirected	GNL2	GTPBP4
4610	23560	0.17987672568073	undirected	MYCL	GTPBP4
64756	23560	0.177835412806477	undirected	ATPAF1	GTPBP4
8880	23560	0.186266981890094	undirected	FUBP1	GTPBP4
10286	23560	0.171271763144707	undirected	BCAS2	GTPBP4
9939	23560	0.174965737304356	undirected	RBM8A	GTPBP4
8394	23560	0.172397765382566	undirected	PIP5K1A	GTPBP4
26097	23560	0.170069700905036	undirected	CHTOP	GTPBP4
3608	23560	0.171735884494052	undirected	ILF2	GTPBP4
89866	23560	0.182600100625212	undirected	SEC16B	GTPBP4
79577	23560	0.182058487241708	undirected	CDC73	GTPBP4
5208	23560	0.190109107225616	undirected	PFKFB2	GTPBP4
9816	23560	0.197515415696158	undirected	URB2	GTPBP4
101928068	23560	0.176717563088713	undirected	LOC101928068	GTPBP4
84938	1316	0.171595141382587	undirected	ATG4C	KLF6
30836	1316	0.176101636932219	undirected	DNTTIP2	KLF6
27	1316	0.173544228355185	undirected	ABL2	KLF6
84919	1316	0.190797977724199	undirected	PPP1R15B	KLF6
84950	79754	0.17646774064441	undirected	PRPF38A	ASB13
84938	79754	0.186337400923465	undirected	ATG4C	ASB13
30836	79754	0.191083341088291	undirected	DNTTIP2	ASB13
1945	79754	0.178322404836125	undirected	EFNA4	ASB13
84919	79754	0.217066635088711	undirected	PPP1R15B	ASB13
467	79754	0.172168526779992	undirected	ATF3	ASB13
79647	100507347	0.177480024059665	undirected	AKIRIN1	VIM-AS1
3608	100507347	0.188795060501653	undirected	ILF2	VIM-AS1
30836	84930	0.174226128718709	undirected	DNTTIP2	MASTL
84919	84930	0.201643412929186	undirected	PPP1R15B	MASTL
79647	22931	0.183590264635012	undirected	AKIRIN1	RAB18
23560	6840	0.181999673626996	undirected	GTPBP4	SVIL
4170	1390	0.17047069592738	undirected	MCL1	CREM
9939	219749	0.177347381755072	undirected	RBM8A	ZNF25
728661	7582	0.176764157278465	undirected	SLC35E2B	ZNF33B
2782	7582	0.176679416095591	undirected	GNB1	ZNF33B
1263	7582	0.183217631904298	undirected	PLK3	ZNF33B
1031	7582	0.176315585841764	undirected	CDKN2C	ZNF33B
476	7582	0.175134977890947	undirected	ATP1A1	ZNF33B
100302401	7582	0.175678583883309	undirected	RASAL2-AS1	ZNF33B
50486	7582	0.176384222715079	undirected	G0S2	ZNF33B
1063	7582	0.184491977206544	undirected	CENPF	ZNF33B
84991	7582	0.173927624526515	undirected	RBM17	ZNF33B
84938	55454	0.171563714089234	undirected	ATG4C	CSGALNACT2
84919	55454	0.177472839649436	undirected	PPP1R15B	CSGALNACT2
3608	399761	0.170482890477903	undirected	ILF2	BMS1P1
84919	5599	0.185135259069016	undirected	PPP1R15B	MAPK8
467	5599	0.172995413397994	undirected	ATF3	MAPK8
79754	84159	0.176071173645742	undirected	ASB13	ARID5B
50486	1959	0.176447409953845	undirected	G0S2	EGR2
7582	1959	0.182160957156967	undirected	ZNF33B	EGR2
54865	64081	0.172360101624758	undirected	GPATCH4	PBLD
23560	3189	0.174231244624624	undirected	GTPBP4	HNRNPH3
4610	9188	0.171469673837065	undirected	MYCL	DDX21
8880	9188	0.174838552221016	undirected	FUBP1	DDX21
2330	9188	0.175984137684863	undirected	FMO5	DDX21
89866	9188	0.170513104070636	undirected	SEC16B	DDX21
9816	9188	0.180968425588787	undirected	URB2	DDX21
23560	9188	0.196796781052878	undirected	GTPBP4	DDX21
205	84883	0.17059909271537	undirected	AK4	AIFM2
23560	84883	0.174600449726203	undirected	GTPBP4	AIFM2
84938	219743	0.172607861177258	undirected	ATG4C	TYSND1
84919	219743	0.176000961868805	undirected	PPP1R15B	TYSND1
3608	1979	0.180610961669651	undirected	ILF2	EIF4EBP2
23560	1979	0.19116436097118	undirected	GTPBP4	EIF4EBP2
84938	11319	0.17121998399814	undirected	ATG4C	ECD
84919	11319	0.198504052072156	undirected	PPP1R15B	ECD
79754	11319	0.183536068937825	undirected	ASB13	ECD
205	818	0.177913366747475	undirected	AK4	CAMK2G
5208	818	0.176953156462751	undirected	PFKFB2	CAMK2G
23560	818	0.180287223360881	undirected	GTPBP4	CAMK2G
84919	142891	0.17846651236945	undirected	PPP1R15B	SAMD8
59269	10105	0.177466337672588	undirected	HIVEP3	PPIF
50999	10105	0.172240932239385	undirected	TMED5	PPIF
3608	219654	0.170143964975406	undirected	ILF2	ZCCHC24
23560	219654	0.177994015417095	undirected	GTPBP4	ZCCHC24
8564	643529	0.170459718991054	undirected	KMO	LINC00865
205	27063	0.18169840047047	undirected	AK4	ANKRD1
84938	3087	0.176049953336621	undirected	ATG4C	HHEX
30836	3087	0.184392426984562	undirected	DNTTIP2	HHEX
84919	3087	0.208789567333229	undirected	PPP1R15B	HHEX
205	64318	0.182869463111188	undirected	AK4	NOC3L
5208	64318	0.1747484333731	undirected	PFKFB2	NOC3L
23560	64318	0.171467244414788	undirected	GTPBP4	NOC3L
23560	953	0.178350156006316	undirected	GTPBP4	ENTPD1
84938	29760	0.18482558117772	undirected	ATG4C	BLNK
84919	29760	0.212498613339097	undirected	PPP1R15B	BLNK
9939	23223	0.175914230519794	undirected	RBM8A	RRP12
205	83742	0.174431101488997	undirected	AK4	MARVELD1
5208	83742	0.180044836338004	undirected	PFKFB2	MARVELD1
205	1147	0.173728599038313	undirected	AK4	CHUK
23560	56652	0.181519277930819	undirected	GTPBP4	TWNK
9188	56652	0.191236555562879	undirected	DDX21	TWNK
50486	9221	0.170462143885053	undirected	G0S2	NOLC1
23560	9221	0.171401546192097	undirected	GTPBP4	NOLC1
8564	4791	0.173733936175983	undirected	KMO	NFKB2
5724	51684	0.181360810969664	undirected	PTAFR	SUFU
84919	51684	0.184097159497323	undirected	PPP1R15B	SUFU
221079	51684	0.187128650580181	undirected	ARL5B	SUFU
64802	85450	0.180094070521832	undirected	NMNAT1	ITPRIP
1912	85450	0.172478744009822	undirected	PHC2	ITPRIP
389	85450	0.186307906567735	undirected	RHOC	ITPRIP
81609	85450	0.179837483696567	undirected	SNX27	ITPRIP
84919	85450	0.200418377819751	undirected	PPP1R15B	ITPRIP
25936	85450	0.174313984439131	undirected	NSL1	ITPRIP
1122	85450	0.170551618484832	undirected	CHML	ITPRIP
29760	85450	0.171368994275005	undirected	BLNK	ITPRIP
51118	7511	0.172058393675456	undirected	UTP11	XPNPEP1
55629	1847	0.201915581935446	undirected	PNRC2	DUSP5
10772	1847	0.186547700944565	undirected	SRSF10	DUSP5
115273	1847	0.19209468792236	undirected	RAB42	DUSP5
6421	1847	0.190248400901603	undirected	SFPQ	DUSP5
80149	1847	0.171080182607266	undirected	ZC3H12A	DUSP5
1263	1847	0.175850331970826	undirected	PLK3	DUSP5
127428	1847	0.17293631402348	undirected	TCEANC2	DUSP5
84938	1847	0.1756133822358	undirected	ATG4C	DUSP5
8790	1847	0.184485454068749	undirected	FPGT	DUSP5
30836	1847	0.175693916703724	undirected	DNTTIP2	DUSP5
84722	1847	0.171755217879612	undirected	PSRC1	DUSP5
389	1847	0.190347276005721	undirected	RHOC	DUSP5
51177	1847	0.193175393086851	undirected	PLEKHO1	DUSP5
81609	1847	0.177901902574016	undirected	SNX27	DUSP5
6016	1847	0.208595550110858	undirected	RIT1	DUSP5
9019	1847	0.176034944394074	undirected	MPZL1	DUSP5
51278	1847	0.181203360922806	undirected	IER5	DUSP5
6041	1847	0.174719098307373	undirected	RNASEL	DUSP5
5743	1847	0.173759987264051	undirected	PTGS2	DUSP5
84919	1847	0.190965170146454	undirected	PPP1R15B	DUSP5
9261	1847	0.187684368448337	undirected	MAPKAPK2	DUSP5
1122	1847	0.194553378498853	undirected	CHML	DUSP5
84991	1847	0.170264323666561	undirected	RBM17	DUSP5
22931	1847	0.176839515753258	undirected	RAB18	DUSP5
7582	1847	0.180275405650259	undirected	ZNF33B	DUSP5
29760	1847	0.196264528423102	undirected	BLNK	DUSP5
85450	1847	0.194106798114404	undirected	ITPRIP	DUSP5
10285	1847	0.174224225984034	undirected	SMNDC1	DUSP5
2782	51703	0.17221489698291	undirected	GNB1	ACSL5
55629	51703	0.174462092212215	undirected	PNRC2	ACSL5
10772	51703	0.175263933684913	undirected	SRSF10	ACSL5
80149	51703	0.176300871721321	undirected	ZC3H12A	ACSL5
8790	51703	0.181422181499504	undirected	FPGT	ACSL5
5567	51703	0.172659910724937	undirected	PRKACB	ACSL5
6884	51703	0.172329550490158	undirected	TAF13	ACSL5
9261	51703	0.174077416604584	undirected	MAPKAPK2	ACSL5
8564	51703	0.184840326506078	undirected	KMO	ACSL5
310	51703	0.175455187656794	undirected	ANXA7	ACSL5
266971	51703	0.171649061552617	undirected	PIPSL	ACSL5
1847	51703	0.180823903295183	undirected	DUSP5	ACSL5
50486	64429	0.17353630798164	undirected	G0S2	ZDHHC6
7582	64429	0.180809051104625	undirected	ZNF33B	ZDHHC6
1847	64429	0.172955560595165	undirected	DUSP5	ZDHHC6
84919	9531	0.180659550404062	undirected	PPP1R15B	BAG3
79699	11101	0.182230300136416	undirected	ZYG11B	ATE1
55629	9679	0.185753828420021	undirected	PNRC2	FAM53B
6421	9679	0.174220697225747	undirected	SFPQ	FAM53B
84938	9679	0.172465459143515	undirected	ATG4C	FAM53B
8790	9679	0.175628348135743	undirected	FPGT	FAM53B
284695	9679	0.171367197159553	undirected	ZNF326	FAM53B
30836	9679	0.177237750610887	undirected	DNTTIP2	FAM53B
10390	9679	0.171387907540431	undirected	CEPT1	FAM53B
5743	9679	0.174642783087333	undirected	PTGS2	FAM53B
84919	9679	0.18637540365403	undirected	PPP1R15B	FAM53B
84991	9679	0.175770813565933	undirected	RBM17	FAM53B
22931	9679	0.173633140107988	undirected	RAB18	FAM53B
1847	9679	0.188959579349651	undirected	DUSP5	FAM53B
51703	9679	0.171322854459266	undirected	ACSL5	FAM53B
23560	56647	0.170067921169071	undirected	GTPBP4	BCCIP
8564	5791	0.186451549646455	undirected	KMO	PTPRE
1847	5791	0.172770928431905	undirected	DUSP5	PTPRE
114819	10539	0.175495769463271	undirected	CROCCP3	GLRX3
164091	10539	0.171086041728557	undirected	PAQR7	GLRX3
2268	10539	0.172775971412498	undirected	FGR	GLRX3
51118	10539	0.187975672003422	undirected	UTP11	GLRX3
10969	10539	0.185850749687753	undirected	EBNA1BP2	GLRX3
205	10539	0.171557857563852	undirected	AK4	GLRX3
5876	10539	0.176728622205898	undirected	RABGGTB	GLRX3
5686	10539	0.191004392877272	undirected	PSMA5	GLRX3
653464	10539	0.170952288515928	undirected	SRGAP2C	GLRX3
11022	10539	0.172660322723755	undirected	TDRKH	GLRX3
26097	10539	0.189672877278805	undirected	CHTOP	GLRX3
5872	10539	0.18187580719683	undirected	RAB13	GLRX3
54865	10539	0.18264524295304	undirected	GPATCH4	GLRX3
5202	10539	0.17453968662384	undirected	PFDN2	GLRX3
54499	10539	0.173170168295267	undirected	TMCO1	GLRX3
5208	10539	0.170571150134701	undirected	PFKFB2	GLRX3
5214	10539	0.182386930608889	undirected	PFKP	GLRX3
84883	10539	0.18352853041144	undirected	AIFM2	GLRX3
283050	10539	0.189898331698679	undirected	ZMIZ1-AS1	GLRX3
953	10539	0.175080948189957	undirected	ENTPD1	GLRX3
7511	10539	0.182030973206949	undirected	XPNPEP1	GLRX3
56647	10539	0.194650509802781	undirected	BCCIP	GLRX3
10539	105369190	0.18915773448609	undirected	GLRX3	NA
51703	10078	0.170325574661916	undirected	ACSL5	TSSC4
10539	114879	0.19345735331433	undirected	GLRX3	OSBPL5
84919	56675	0.177859174401483	undirected	PPP1R15B	NRIP3
85450	56675	0.177509956912632	undirected	ITPRIP	NRIP3
23560	7702	0.171814442291083	undirected	GTPBP4	ZNF143
84919	105376544	0.198017757324801	undirected	PPP1R15B	ADM-DT
84919	133	0.188973411992607	undirected	PPP1R15B	ADM
8564	133	0.173995614942028	undirected	KMO	ADM
1847	133	0.196719362561566	undirected	DUSP5	ADM
51703	133	0.187297775465293	undirected	ACSL5	ADM
9679	133	0.183085963147917	undirected	FAM53B	ADM
10539	7251	0.170253233800234	undirected	GLRX3	TSG101
55629	144110	0.183608454743018	undirected	PNRC2	TMEM86A
6016	144110	0.182758707347348	undirected	RIT1	TMEM86A
5743	144110	0.170352366608748	undirected	PTGS2	TMEM86A
84919	144110	0.196196084603168	undirected	PPP1R15B	TMEM86A
7582	144110	0.17035809693933	undirected	ZNF33B	TMEM86A
29760	144110	0.172191157321982	undirected	BLNK	TMEM86A
1847	144110	0.206679362132863	undirected	DUSP5	TMEM86A
9679	144110	0.190223842407185	undirected	FAM53B	TMEM86A
23560	203859	0.178583498934014	undirected	GTPBP4	ANO5
1847	497258	0.185118306436672	undirected	DUSP5	BDNF-AS
9679	497258	0.17133157274413	undirected	FAM53B	BDNF-AS
205	10480	0.17261076601701	undirected	AK4	EIF3M
10539	10480	0.177214195714372	undirected	GLRX3	EIF3M
23560	283267	0.18138906842159	undirected	GTPBP4	LINC00294
84919	25841	0.194835050204876	undirected	PPP1R15B	ABTB2
9679	25841	0.17417291504316	undirected	FAM53B	ABTB2
8564	960	0.17456361833816	undirected	KMO	CD44
5719	5702	0.180454599546518	undirected	PSMD13	PSMC3
7582	29015	0.171589301726759	undirected	ZNF33B	SLC43A3
84919	63901	0.172583539152452	undirected	PPP1R15B	FAM111A
7582	63901	0.175545910013031	undirected	ZNF33B	FAM111A
1847	63901	0.182144701554899	undirected	DUSP5	FAM111A
9679	63901	0.170590571677431	undirected	FAM53B	FAM111A
10539	79080	0.174989973277095	undirected	GLRX3	CCDC86
3608	54949	0.182236355783366	undirected	ILF2	SDHAF2
205	113157	0.174930425578724	undirected	AK4	RPLP0P2
8564	747	0.174304586212944	undirected	KMO	DAGLA
205	54663	0.173201491201074	undirected	AK4	WDR74
8564	79829	0.176108462052067	undirected	KMO	NAA40
1847	79829	0.176616647596138	undirected	DUSP5	NAA40
51684	4221	0.173915816192205	undirected	SUFU	MEN1
84938	29901	0.176790618947555	undirected	ATG4C	SAC3D1
84919	29901	0.194235397795559	undirected	PPP1R15B	SAC3D1
79754	29901	0.179297251424059	undirected	ASB13	SAC3D1
30836	113130	0.175177434277609	undirected	DNTTIP2	CDCA5
27	113130	0.177643949923932	undirected	ABL2	CDCA5
84919	113130	0.173281178656695	undirected	PPP1R15B	CDCA5
10539	10534	0.17944220370271	undirected	GLRX3	ZNRD2
84919	6494	0.188244672514628	undirected	PPP1R15B	SIPA1
79754	6494	0.180410627739797	undirected	ASB13	SIPA1
10534	30008	0.173925062995134	undirected	ZNRD2	EFEMP2
118424	8061	0.171757363168064	undirected	UBE2J2	FOSL1
1855	8061	0.176818424083943	undirected	DVL1	FOSL1
127262	8061	0.182827883840962	undirected	TPRG1L	FOSL1
64802	8061	0.196664719706624	undirected	NMNAT1	FOSL1
10772	8061	0.187056558169357	undirected	SRSF10	FOSL1
55219	8061	0.17206279031966	undirected	MACO1	FOSL1
115273	8061	0.188923670712287	undirected	RAB42	FOSL1
1912	8061	0.190594300682911	undirected	PHC2	FOSL1
80149	8061	0.170753356637718	undirected	ZC3H12A	FOSL1
59269	8061	0.207439775589442	undirected	HIVEP3	FOSL1
50999	8061	0.204303770719585	undirected	TMED5	FOSL1
8412	8061	0.185724831294808	undirected	BCAR3	FOSL1
2730	8061	0.170302470440157	undirected	GCLM	FOSL1
2152	8061	0.182454436706975	undirected	F3	FOSL1
84722	8061	0.174352422398417	undirected	PSRC1	FOSL1
389	8061	0.188902131317944	undirected	RHOC	FOSL1
51177	8061	0.17783180952816	undirected	PLEKHO1	FOSL1
81609	8061	0.189460290933021	undirected	SNX27	FOSL1
6016	8061	0.18271528495809	undirected	RIT1	FOSL1
55732	8061	0.179028489143181	undirected	FIRRM	FOSL1
51278	8061	0.181012605680946	undirected	IER5	FOSL1
6041	8061	0.190036255596741	undirected	RNASEL	FOSL1
84919	8061	0.171425916136052	undirected	PPP1R15B	FOSL1
9261	8061	0.179042519719374	undirected	MAPKAPK2	FOSL1
25936	8061	0.17788089737348	undirected	NSL1	FOSL1
3142	8061	0.171590906633092	undirected	HLX	FOSL1
1122	8061	0.178727437008025	undirected	CHML	FOSL1
5552	8061	0.174122745042897	undirected	SRGN	FOSL1
10105	8061	0.207446978684656	undirected	PPIF	FOSL1
29760	8061	0.178552283271652	undirected	BLNK	FOSL1
54805	8061	0.179688371552759	undirected	CNNM2	FOSL1
85450	8061	0.197656732250942	undirected	ITPRIP	FOSL1
1847	8061	0.19147969791479	undirected	DUSP5	FOSL1
1982	8061	0.180161738552571	undirected	EIF4G2	FOSL1
283284	8061	0.170428890807904	undirected	IGSF22	FOSL1
9404	8061	0.180129420981415	undirected	LPXN	FOSL1
101927204	8061	0.194522178248027	undirected	FAM111A-DT	FOSL1
79829	8061	0.177930190839611	undirected	NAA40	FOSL1
10938	8061	0.177975222497196	undirected	EHD1	FOSL1
8394	11041	0.174516217366148	undirected	PIP5K1A	B4GAT1
23560	246330	0.17138053160235	undirected	GTPBP4	PELI3
8394	54961	0.179724490125778	undirected	PIP5K1A	SSH3
23560	54961	0.188233208778734	undirected	GTPBP4	SSH3
55707	23529	0.174242081192627	undirected	NECAP2	CLCF1
55629	23529	0.17202393605761	undirected	PNRC2	CLCF1
6421	23529	0.172272283784004	undirected	SFPQ	CLCF1
389	23529	0.18276056089602	undirected	RHOC	CLCF1
10401	23529	0.186910978143047	undirected	PIAS3	CLCF1
81609	23529	0.18099642098005	undirected	SNX27	CLCF1
9019	23529	0.171772773360134	undirected	MPZL1	CLCF1
84919	23529	0.199866176192936	undirected	PPP1R15B	CLCF1
1122	23529	0.190312451387883	undirected	CHML	CLCF1
22931	23529	0.17041154500492	undirected	RAB18	CLCF1
29760	23529	0.182670077921226	undirected	BLNK	CLCF1
85450	23529	0.183137060707617	undirected	ITPRIP	CLCF1
1847	23529	0.193045041378995	undirected	DUSP5	CLCF1
9679	23529	0.17466143724584	undirected	FAM53B	CLCF1
56675	23529	0.193534881516679	undirected	NRIP3	CLCF1
84919	221	0.188199570352842	undirected	PPP1R15B	ALDH3B1
84938	102465451	0.173352047938876	undirected	ATG4C	MIR6753
84919	102465451	0.199539319927522	undirected	PPP1R15B	MIR6753
50486	220074	0.178793736677722	undirected	G0S2	LRTOMT
23560	220074	0.17755001892385	undirected	GTPBP4	LRTOMT
84938	5138	0.170846903714172	undirected	ATG4C	PDE2A
1847	5029	0.174434704429449	undirected	DUSP5	P2RY2
9679	5029	0.173901782348533	undirected	FAM53B	P2RY2
9903	10008	0.171527744088651	undirected	KLHL21	KCNE3
80176	10008	0.19859113559521	undirected	SPSB1	KCNE3
55707	10008	0.173501435749095	undirected	NECAP2	KCNE3
29092	10008	0.176262022215164	undirected	LINC00339	KCNE3
149076	10008	0.174922193545469	undirected	ZNF362	KCNE3
339559	10008	0.173341423896861	undirected	ZFP69	KCNE3
84950	10008	0.182800190846732	undirected	PRPF38A	KCNE3
84938	10008	0.181697131823504	undirected	ATG4C	KCNE3
11080	10008	0.181062013508492	undirected	DNAJB4	KCNE3
30836	10008	0.181211077585233	undirected	DNTTIP2	KCNE3
10390	10008	0.18710415885737	undirected	CEPT1	KCNE3
51027	10008	0.187851226447417	undirected	BOLA1	KCNE3
79626	10008	0.177295704321013	undirected	TNFAIP8L2	KCNE3
1945	10008	0.191403631876393	undirected	EFNA4	KCNE3
27005	10008	0.176991774023049	undirected	USP21	KCNE3
84919	10008	0.202487806188934	undirected	PPP1R15B	KCNE3
467	10008	0.1748800316938	undirected	ATF3	KCNE3
1316	10008	0.181222531045015	undirected	KLF6	KCNE3
79754	10008	0.204493174774047	undirected	ASB13	KCNE3
10006	10008	0.174755725496717	undirected	ABI1	KCNE3
5599	10008	0.19070006347655	undirected	MAPK8	KCNE3
11319	10008	0.183261027791479	undirected	ECD	KCNE3
3087	10008	0.185638842463865	undirected	HHEX	KCNE3
51684	10008	0.173989244075464	undirected	SUFU	KCNE3
9531	10008	0.182086596638046	undirected	BAG3	KCNE3
84188	10008	0.17928446420686	undirected	FAR1	KCNE3
29901	10008	0.176256715750384	undirected	SAC3D1	KCNE3
6494	10008	0.200185397522279	undirected	SIPA1	KCNE3
5936	10008	0.181817150214482	undirected	RBM4	KCNE3
5138	10008	0.189658964239393	undirected	PDE2A	KCNE3
84938	100287896	0.183051973078438	undirected	ATG4C	LIPT2-AS1
84919	100287896	0.185508993000036	undirected	PPP1R15B	LIPT2-AS1
10539	10825	0.170035186721465	undirected	GLRX3	NEU3
10008	408	0.173756974544657	undirected	KCNE3	ARRB1
9188	726	0.174377456270461	undirected	DDX21	CAPN5
30836	338699	0.173420777187336	undirected	DNTTIP2	ANKRD42
84919	338699	0.178025823567811	undirected	PPP1R15B	ANKRD42
10008	338699	0.186853036889594	undirected	KCNE3	ANKRD42
